Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
,,,"Asahi Glass Engineering Co., Ltd. (Japan)",https://ror.org/027f9mw48,https://ror.org/02nnhbq91,Asahi Glass (Japan),Parent,Release
,,,"Asahi Glass Engineering Co., Ltd. (Japan)",https://ror.org/027f9mw48,https://ror.org/003jq2493,"AGC Engineering Co., Ltd. (Japan)",Successor,Production
,,,Yaskawa Information SYSTEMS Corporation (Japan),https://ror.org/01x8e3e35,https://ror.org/037qwc103,Yaskawa Electric (Japan),Related,Release
,,,Itochu Techno-Solutions Corporation (Japan),https://ror.org/00nsb2c30,https://ror.org/03qashd50,Itochu (Japan),Parent,Release
,,,"UBE Exsymo Co., Ltd. (Japan)",https://ror.org/03pk4ek55,https://ror.org/05xhmzx41,Ube (Japan),Parent,Release
,,,Yokogawa Solution Service Corporation (Japan),https://ror.org/000716y36,https://ror.org/04bdy7914,Yokogawa Electric (Japan),Parent,Release
,,,"YDK Technologies Co., Ltd. (Japan)",https://ror.org/002834982,https://ror.org/00452b662,"Imabari Shipbuilding Co., Ltd. (Japan)",Related,Release
,,,"Oji F-Tex Co., Ltd. (Japan)",https://ror.org/00jmwt418,https://ror.org/048n7pq28,Oji Holdings (Japan),Parent,Release
,,,"Oji Container Co., Ltd. (Japan)",https://ror.org/0241rcv15,https://ror.org/048n7pq28,Oji Holdings (Japan),Parent,Release
,,,"Oji Paper Co., Ltd. (Japan)",https://ror.org/00nvd8535,https://ror.org/048n7pq28,Oji Holdings (Japan),Parent,Release
,,,"OKI Electric Cable Co., Ltd. (Japan)",https://ror.org/01819vp69,https://ror.org/0503rt987,Oki Electric Industry (Japan),Parent,Release
,,,IHI Agri-Tech Corporation (Japan),https://ror.org/01t25gb81,https://ror.org/018nb9n34,IHI Corporation (Japan),Parent,Release
,,,"IHI Infra-square Co., Ltd. (Japan)",https://ror.org/00jg3bm06,https://ror.org/018nb9n34,IHI Corporation (Japan),Parent,Release
,,,"IHI Aerospace Co., Ltd. (Japan)",https://ror.org/02xketv37,https://ror.org/018nb9n34,IHI Corporation (Japan),Parent,Release
,,,"IHI Shibaura Tec Co., Ltd. (Japan)",https://ror.org/00fwb7q78,https://ror.org/018nb9n34,IHI Corporation (Japan),Parent,Release
,,,"IHI Turbo Co., Ltd. (Japan)",https://ror.org/031ty7t63,https://ror.org/018nb9n34,IHI Corporation (Japan),Parent,Release
,,,"IHI Rotating Machinery Engineering Co., Ltd. (Japan)",https://ror.org/01a1hkx66,https://ror.org/018nb9n34,IHI Corporation (Japan),Parent,Release
,,,"IHI Machinery and Furnace Co., Ltd. (Japan)",https://ror.org/03jm0w415,https://ror.org/018nb9n34,IHI Corporation (Japan),Parent,Release
,,,"IHI Inspection & Instrumentation Co., Ltd. (Japan)",https://ror.org/04qafwj23,https://ror.org/018nb9n34,IHI Corporation (Japan),Parent,Release
,,,NBC Meshtec Inc. (Japan),https://ror.org/05h1d6492,https://ror.org/04xq9nz88,Nisshin Seifun Group (Japan),Parent,Release
,,,"NEC Informatec Systems, Ltd. (Japan)",https://ror.org/05hyvqa68,https://ror.org/04jndar25,NEC (Japan),Parent,Release
