html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,
https://github.com/ror-community/ror-updates/issues/1115,https://ror.org/01thpaf59,Janajyoti Multiple Campus*en,active,education,"Janajyoti Multiple Campus, Lalbandi*en",Janajyoti Multiple Campus*en; जनज्योति बहुमुखी क्याम्पस*ne,JMC*en,https://jjmc.edu.np,,jjmc.edu.np,2000,,,,,,,Q135831262,Q135831262,Lalbandi,Nepal,7991950,
https://github.com/ror-community/ror-updates/issues/1710,https://ror.org/00wd5a369,"Guizhou Tuzhi Information Technology Co., Ltd (China)*en",active,company,贵州图智*zh; Gui Zhou Tu Zhi*en,"Guizhou Tuzhi Information Technology Co., Ltd (China)*en; 贵州图智信息技术有限公司*zh; Guizhou Tuzhi Information Technology Co., Ltd*en",GZTZ*en,https://www.ituzhi.com,,ituzhi.com,2016,,,,,,,,,Guiyang,China,1809458,
https://github.com/ror-community/ror-updates/issues/19282,https://ror.org/03k0jyt11,PurePave Technologies Inc. (Canada)*en,active,company,PurePave Technologies*en,PurePave Technologies Inc. (Canada)*en; PurePave Technologies Inc.*en,,https://www.purepave.com,,purepave.com,2012,,,,,,,,,Ottawa,Canada,6094817,
https://github.com/ror-community/ror-updates/issues/23784,https://ror.org/02kqfwm03,Centro Sismológico Nacional*es,active,facility,"Centro Sismológico Nacional (CSN), Universidad de Chile*es; Servicio Sismológico Nacional*es",Centro Sismológico Nacional*es,CSN*es,https://www.csn.uchile.cl,,csn.uchile.cl,1908,,,,,,,,,Santiago,Chile,3871336,
https://github.com/ror-community/ror-updates/issues/23785,https://ror.org/00y11b431,National Atomic Research Institute*en,active,funder; government,,National Atomic Research Institute*en; 國家原子能科技研究院*zh,NARI*en; 國原院*zh,https://www.nari.org.tw,https://en.wikipedia.org/wiki/National_Atomic_Research_Institute,nari.org.tw,2023,,,,,,,Q15909333,Q15909333,Taoyuan,Taiwan,1667900,
https://github.com/ror-community/ror-updates/issues/23789,https://ror.org/029gby321,Nuclear Safety Commission*en,active,government,,Nuclear Safety Commission*en; 核能安全委員會*zh,NSC*en,https://www.nusc.gov.tw,https://en.wikipedia.org/wiki/Nuclear_Safety_Commission_%28Taiwan%29,nusc.gov.tw,2023,,,,,,,Q5972441,Q5972441,New Taipei City,Taiwan,1665148,
https://github.com/ror-community/ror-updates/issues/23788,https://ror.org/012mgrb02,De La Salle Medical and Health Sciences Institute*en,active,education,,De La Salle Medical and Health Sciences Institute*en,DLSMHSI*en,https://www.dlsmhsi.edu.ph,https://en.wikipedia.org/wiki/De_La_Salle_Medical_and_Health_Sciences_Institute,dlsmhsi.edu.ph,2007,,,,,,,Q5244524,Q5244524,Dasmariñas,Philippines,1715430,
https://github.com/ror-community/ror-updates/issues/23518,https://ror.org/01qxykv20,Lanzhou Institute of Technology*en,active,education,兰工院*zh; 兰州工业学校*zh; 兰州工业高等专科学校*zh; 甘肃省工业学校*zh,Lanzhou Institute of Technology*en; 兰州工业学院*zh,,https://www.lzit.edu.cn,https://zh.wikipedia.org/wiki/%E5%85%B0%E5%B7%9E%E5%B7%A5%E4%B8%9A%E5%AD%A6%E9%99%A2,lzit.edu.cn,1962,,,,,0000 0000 9067 0964,0000 0000 9067 0964,Q48936483,Q48936483,Lanzhou,China,1804430,
https://github.com/ror-community/ror-updates/issues/23820,https://ror.org/02ff43k45,Egyptian Drug Authority*en,active,government,,Egyptian Drug Authority*en; هيئة الدواء المصرية*ar,EDA*en,https://edaegypt.gov.eg,https://ar.wikipedia.org/wiki/%D9%87%D9%8A%D8%A6%D8%A9_%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%A1_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9,edaegypt.gov.eg,2019,,,,,,,Q100258024,Q100258024,Cairo,Egypt,360630,
https://github.com/ror-community/ror-updates/issues/23822,https://ror.org/05kyfde14,Akhtar Saeed Medical and Dental College*en,active,education,Akhtar Saeed Medical & Dental College*en,Akhtar Saeed Medical and Dental College*en; اختر سعید میڈیکل اینڈ ڈینٹل کالج*ur,AMDC*en,https://amdc.edu.pk,https://ur.wikipedia.org/wiki/%D8%A7%D8%AE%D8%AA%D8%B1_%D8%B3%D8%B9%DB%8C%D8%AF_%D9%85%DB%8C%DA%88%DB%8C%DA%A9%D9%84_%D8%A7%DB%8C%D9%86%DA%88_%DA%88%DB%8C%D9%86%D9%B9%D9%84_%DA%A9%D8%A7%D9%84%D8%AC,amdc.edu.pk,2008,,,,,,,Q4700816,Q4700816,Lahore,Pakistan,1172451,
https://github.com/ror-community/ror-updates/issues/23846,https://ror.org/059kkev78,Saint Joseph College*en,active,education,"Saint Joseph College of Maasin*en; St. Joseph College, Maasin*en",Saint Joseph College*en,SJC*en,https://www.sjc.edu.ph,https://en.wikipedia.org/wiki/Saint_Joseph_College_of_Maasin,sjc.edu.ph,1928,,,,,,,Q7401551,Q7401551,Maasin,Philippines,1704757,
https://github.com/ror-community/ror-updates/issues/23856,https://ror.org/05wq02383,Institute for BioEconomy*en,active,facility,,Institute for BioEconomy*en; Istituto per la BioEconomia*it,IBE,https://www.ibe.cnr.it,,ibe.cnr.it,2019,,,,,,,,,Sesto Fiorentino,Italy,6538566,
https://github.com/ror-community/ror-updates/issues/22834,https://ror.org/05rjp4018,Cuorips Inc. (Japan)*en,active,company,Cuorips*en; Cuore Inc.*en,Cuorips Inc. (Japan)*en; Cuorips Inc.*en; クオリプス株式会社*ja,,https://cuorips.co.jp,,cuorips.co.jp,2017,,,,,0000 0005 2787 4477,0000 0005 2787 4477,,,Tokyo,Japan,1850147,
https://github.com/ror-community/ror-updates/issues/22843,https://ror.org/03bz5pb92,OQEI - Observatoires de la qualité des environnements intérieurs*fr,active,government,OQAI - Observatoire la qualité de l'air intérieur*fr; Observatoires de la qualité des environnements intérieurs*fr; Observatoire la qualité de l'air intérieur*fr,OQEI - Observatoires de la qualité des environnements intérieurs*fr; Observatory of Indoor Air Quality*en,OQEI*fr,https://www.oqai.fr,,oqai.fr,,,,,,,,,,Champs sur Marne,France,6458579,
https://github.com/ror-community/ror-updates/issues/22845,https://ror.org/04fcycp48,Institute of Veterinary Medicine of the National Academy of Agrarian Sciences of Ukraine*en,active,government,Institute of Veterinary Medicine*en; Інститут Ветеринарної Медицини*uk; Інститут ветеринарної медицини НААН*uk; Український науково-дослідний ветеринарний інститут*uk,Institute of Veterinary Medicine of the National Academy of Agrarian Sciences of Ukraine*en; Інститут ветеринарної медицини Національної академії аграрних наук України*uk,IVM NAAS*en,https://ivm.kiev.ua,,ivm.kiev.ua,1977,,,,,,,Q104162738,Q104162738,Kyiv,Ukraine,703448,
https://github.com/ror-community/ror-updates/issues/22846,https://ror.org/027z2pe53,Centre de recherche sur le travail et le développement*fr,active,facility,EA 4132*fr; Equipe d'accueil 4132*fr,Centre de recherche sur le travail et le développement*fr,CRTD*fr,http://crtd.cnam.fr,,crtd.cnam.fr,2007,,,,,0000 0004 7766 1659,0000 0004 7766 1659,Q51783640,Q51783640,Paris,France,2988507,
https://github.com/ror-community/ror-updates/issues/22847,https://ror.org/00kzn1s88,"Équipe Sécurité & Défense - Renseignement, Criminologie, Crises, Cybermenaces*fr",active,facility,"Équipe Sécurité et défense, renseignement, criminologie, crises, cybermenaces (Paris)*fr; Équipe Sécurité et Défense - Renseignement, criminologie, crises, cybermenaces*fr; Équipe Sécurité & défense (Paris)*fr","Équipe Sécurité & Défense - Renseignement, Criminologie, Crises, Cybermenaces*fr; Security and Defense Research Team - Intelligence, Criminality, Crisis, Cyberthreats*en",ESDR3C*fr; ESD-R3C*fr; ESD*fr; SDRT-I3C*en,https://esd.cnam.fr,,esd.cnam.fr,2020,,,,,,,,,Paris,France,2988507,
https://github.com/ror-community/ror-updates/issues/22849,https://ror.org/007czgh25,CT University*en,active,education,,CT University*en,CTU*en,https://www.ctuniversity.in,https://en.wikipedia.org/wiki/CT_University,ctuniversity.in,2017,,,,,0000 0004 9129 5077,0000 0004 9129 5077,Q39048530,Q39048530,Ludhiana,India,1264729,
https://github.com/ror-community/ror-updates/issues/22851,https://ror.org/02gp4g669,Instituto Superior de Ciências da Educação de Benguela*pt,active,education,ISCED-Benguela*pt,Instituto Superior de Ciências da Educação de Benguela*pt,,https://www.isced-benguela.ao,,isced-benguela.ao,1994,,,,,0000 0005 1816 1440,0000 0005 1816 1440,Q130533271,Q130533271,Benguela,Angola,3351663,
https://github.com/ror-community/ror-updates/issues/22868,https://ror.org/055chrm30,South African Society for Agricultural Extension*en,active,nonprofit,,South African Society for Agricultural Extension*en,SASAE*en,https://sasae.co.za,,sasae.co.za,,,,,,,,,,Bloemfontein,South Africa,1018725,
https://github.com/ror-community/ror-updates/issues/22875,https://ror.org/019aa9n69,Scottish Longitudinal Study Development & Support Unit*en,active,facility,Scottish Longitudinal Study*en; Scottish Longitudinal Study DSU*en; Scottish Longitudinal Study Development and Support Unit*en,Scottish Longitudinal Study Development & Support Unit*en,SLS*en; SLS-DSU*en,https://sls.lscs.ac.uk,,sls.lscs.as.uk,1991,,,,,,,,,Edinburgh,United Kingdom,2650225,
https://github.com/ror-community/ror-updates/issues/22879,https://ror.org/05s9s1q23,Rhode Island Geological Survey*en,active,archive,,Rhode Island Geological Survey*en,,https://rigs.uri.edu,,rigs.uri.edu,1996,,,,,,,,,Kingston,United States,5223006,
https://github.com/ror-community/ror-updates/issues/22858,https://ror.org/04jn1bv21,IFDT - Institut für Digitale Technologien*de,active,nonprofit,Institute for Digital Technologies*en; Institut für Digitale Technologien*de,IFDT - Institut für Digitale Technologien*de,IFDT*en,https://www.ifdt.org,,ifdt.org,2017,,,,,,,,,Leipzig,Germany,2879139,
https://github.com/ror-community/ror-updates/issues/22883,https://ror.org/03ven1671,Corporación universitaria Antonio José de Sucre*es,active,education,Corporación Universitaria de Sucre – CORPOSUCRE*es; CORPOSUCRE*es,Corporación universitaria Antonio José de Sucre*es,,https://uajs.edu.co,,uajs.edu.co,2003,,,,,0000 0004 4648 3466,0000 0004 4648 3466,Q131756794,Q131756794,Sincelejo,Colombia,3667985,
https://github.com/ror-community/ror-updates/issues/22886,https://ror.org/02vap8294,Cleveland Dental Institute*en,active,healthcare; education,,Cleveland Dental Institute*en,CDI*en,https://cdiohio.org,,cdiohio.org,2016,,,,,0000 0005 1785 4878,0000 0005 1785 4878,,,Cleveland,United States,5150529,
https://github.com/ror-community/ror-updates/issues/22888,https://ror.org/05b5jha84,Toyota Motor North America Research & Development (United States)*en,active,company; funder,"Toyota Research Institute North America*en; Toyota Research Institute, North America*en; Toyota Research Institute of North America*en; Toyota Motor North America R&D*en",Toyota Motor North America Research & Development (United States)*en; Toyota Motor North America Research & Development*en,TRINA*en; TMNA R&D*en,https://amrd.toyota.com,,toyota.com,2008,100016680,100016680,,,0000 0004 7665 8052,0000 0004 7665 8052,Q111539199,Q111539199,Ann Arbor,United States,4984247,
https://github.com/ror-community/ror-updates/issues/22893,https://ror.org/00f7sjz58,Universidad Tecnológica de Tecámac*es,active,education,Technological University of Tecámac*en,Universidad Tecnológica de Tecámac*es,UTTEC*es,https://uttecamac.edomex.gob.mx,,uttecamac.edu.mx,1996,,,,,0000 0004 1770 8216,0000 0004 1770 8216,,,Tecámac,México,3517524,
https://github.com/ror-community/ror-updates/issues/22896,https://ror.org/04g9vz245,Universitas Bhamada Slawi*id,active,education,Bhamada*id; STIKes Bhakti Mandala Husada Slawi*id,Universitas Bhamada Slawi*id; Bhamada University Slawi*en,,https://bhamada.ac.id,,bhamada.ac.id,2005,,,,,,,Q129342996,Q129342996,Slawi,Indonesia,1626758,
https://github.com/ror-community/ror-updates/issues/23874,https://ror.org/01zfn7550,Amalgamated Transit Union*en,active,other,Amalgamated Association of Street Railway Employees of America*en,Amalgamated Transit Union*en; Syndicat uni du transport*fr,ATU*en; SUT*fr,https://atu.org,https://en.wikipedia.org/wiki/Amalgamated_Transit_Union,atu.org,1892,,,,,0000 0001 0725 4722,0000 0001 0725 4722,Q4739373,Q4739373,Silver Spring,United States,4369596,
https://github.com/ror-community/ror-updates/issues/22902,https://ror.org/022pwce91,Sai University*en,active,education,,Sai University*en,SAIU*en,https://saiuniversity.edu.in,https://en.wikipedia.org/wiki/Sai_University,saiuniversity.edu.in,2018,,,,,0000 0005 0637 1782,0000 0005 0637 1782,Q115806099,Q115806099,Chennai,India,7646145,
https://github.com/ror-community/ror-updates/issues/22903,https://ror.org/02mh2ah12,Ommelander Ziekenhuis Groningen*nl,active,healthcare,Ommelander Ziekenhuis OZG*nl; OZG Ziekenhuis*nl; Ommelander Ziekenhuis Groep*nl; Ommelander Ziekenhuis*nl,Ommelander Ziekenhuis Groningen*nl,OZG*nl,https://www.ommelanderziekenhuis.nl,https://nl.wikipedia.org/wiki/Ommelander_Ziekenhuis_Groningen,ommelanderziekenhuis.nl,,,,,,0000 0004 0622 1058,0000 0004 0622 1058,Q1943201,Q1943201,Scheemda,The Netherlands,2747661,
https://github.com/ror-community/ror-updates/issues/22905,https://ror.org/0596wkf93,Centro Universitario de la Defensa en la Escuela Naval Militar*es,active,education,Defense University Center at the Spanish Naval Academy*en,Centro Universitario de la Defensa en la Escuela Naval Militar*es,CUD-ENM*es,https://cud.uvigo.es,,cud.uvigo.es,,,,,,0000 0004 7471 7725,0000 0004 7471 7725,,,Marín,Spain,6360227,
https://github.com/ror-community/ror-updates/issues/23876,https://ror.org/03aj15b39,Escuela Naval Militar*es,active,education,Naval Military Academy*en,Escuela Naval Militar*es; Spanish Naval Academy*en; Escola Naval Militar*gl,ENM*es,https://armada.defensa.gob.es/ArmadaPortal/page/Portal/Armadaespannola/personalenm/prefLang-es/,https://es.wikipedia.org/wiki/Escuela_Naval_Militar_(Espa%C3%B1a),,1717,,,,,0000 0005 1429 0595,0000 0005 1429 0595,Q3392821,Q3392821,Marín,Spain,6360227,
https://github.com/ror-community/ror-updates/issues/22906,https://ror.org/024enr617,Pirojpur Science and Technology University*en,active,education,,Pirojpur Science and Technology University*en; পিরোজপুর বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয়*bn,PRSTU*en,https://prstu.ac.bd,https://en.wikipedia.org/wiki/Pirojpur_Science_and_Technology_University,prstu.ac.bd,2022,,,,,,,Q119496124,Q119496124,Pirojpur,Bangladesh,1477494,
https://github.com/ror-community/ror-updates/issues/22909,https://ror.org/009b13t02,Karpagam College of Pharmacy Coimbatore*en,active,education,Karpagam College of Pharmacy*en,Karpagam College of Pharmacy Coimbatore*en,,https://kcp.edu.in,,kcp.edu.in,1995,,,,,0000 0004 1801 0194,0000 0004 1801 0194,,,Coimbatore,India,1273865,
https://github.com/ror-community/ror-updates/issues/22910,https://ror.org/00ee8az96,The Knowledge Hub Universities*en,active,education,,The Knowledge Hub Universities*en; جامعات المعرفة الدولية*ar,TKH*en,https://tkh.edu.eg,,tkh.edu.eg,2019,,,,,0000 0005 0266 0560,0000 0005 0266 0560,,,"New Administrative Capital, Cairo Governorate",Egypt,12188760,
https://github.com/ror-community/ror-updates/issues/22912,https://ror.org/00gvwyr85,Universitas Alma Ata*en,active,education,STIKES Alma Ata*id; STIA Alma Ata*id,Universitas Alma Ata*en; Alma Ata University*en,UAA*en,http://almaata.ac.id,https://id.wikipedia.org/wiki/Universitas_Alma_Ata,almaata.ac.id,2015,,,,,,,Q25469098,Q25469098,Bantul,Indonesia,1650119,
https://github.com/ror-community/ror-updates/issues/23912,https://ror.org/047t8t227,United Mine Workers of America*en,active,other,United Mine Workers*en,United Mine Workers of America*en,UMWA*en; UMW*en,https://umwa.org,https://en.wikipedia.org/wiki/United_Mine_Workers_of_America,umwa.org,1890,,,,,0000 0000 9717 658X,0000 0000 9717 658X,Q3550709,Q3550709,Triangle,United States,4790025,
https://github.com/ror-community/ror-updates/issues/23913,https://ror.org/04e41qn78,Air Line Pilots Association*en,active,other,"Air Line Pilots Association, International*en; Air Line Pilots Association, Int'l*en",Air Line Pilots Association*en,ALPA*en; US-ALPA*en,https://www.alpa.org,https://en.wikipedia.org/wiki/Air_Line_Pilots_Association%2C_International,alpa.org,1931,,,,,0000 0001 2174 8905,0000 0001 2174 8905,Q407436,Q407436,McLean,United States,4772354,
https://github.com/ror-community/ror-updates/issues/23915,https://ror.org/028njx347,Internationale Hochschule Liebenzell*de,active,education,Liebenzeller Mission Theological Seminary*en; Liebenzeller Mission Theologisches Seminar*de; International University of Applied Sciences Liebenzell*en,Internationale Hochschule Liebenzell*de; International University Liebenzell*en,IHL*de,https://ihl.eu,https://de.wikipedia.org/wiki/Internationale_Hochschule_Liebenzell,ihl.eu,2011,,,,,0000 0001 2322 6430,0000 0001 2322 6430,Q1667283,Q1667283,Bad Liebenzell,Germany,6558069,
https://github.com/ror-community/ror-updates/issues/22915,https://ror.org/03ay2mw04,"Kenule Beeson Saro-Wiwa Polytechnic, Bori*en",active,education,"Rivers State Polytechnic, Bori*en; Kenule Beeson Saro-Wiwa Polytechnic*en; KenPoly*en","Kenule Beeson Saro-Wiwa Polytechnic, Bori*en",,https://www.kenpoly.edu.ng,,kenpoly.edu.ng,1989,,,,,,,,,Bori,Nigeria,2346800,
https://github.com/ror-community/ror-updates/issues/22922,https://ror.org/01s29vd38,Institut de biologie François Jacob*fr,active,facility,,Institut de biologie François Jacob*fr; François Jacob Institute of biology*en,,https://jacob.cea.fr/drf/ifrancoisjacob,,jacob.cea.fr,,,,,,,,Q122948322,Q122948322,Fontenay-aux-Roses,France,6451967,
https://github.com/ror-community/ror-updates/issues/22928,https://ror.org/00dvgvh64,Allergen Research Center*en,active,facility,,Allergen Research Center*en; Ośrodek Badania Alergenów Środowiskowych*pl; Allergen Research Center Ltd.*en,OBAS*pl,http://www.alergen.info.pl,,alergen.info.pl; obas.pl,2014,,,,,,,,,Izabelin,Poland,7531491,
https://github.com/ror-community/ror-updates/issues/22929,https://ror.org/036nmx356,CMH Kharian Medical College*en,active,education,,CMH Kharian Medical College*en,CKMC*en,https://ckmc.edu.pk,,ckmc.edu.pk,2017,,,,,,,,,Kharian,Pakistan,1174042,
https://github.com/ror-community/ror-updates/issues/22930,https://ror.org/001yeme89,Eastern Technical University of Sierra Leone*en,active,education,Eastern Technical University*en; Eastern Polytechnic*en,Eastern Technical University of Sierra Leone*en,ETU-SL*en; ETUSL*en; ETU*en,https://etusl.edu.sl,,etusl.edu.sl,2001,,,,,,,,,Kenema,Sierra Leone,2407790,
https://github.com/ror-community/ror-updates/issues/22936,https://ror.org/032g3x293,Scientific Research Commission*en,active,government,,Scientific Research Commission*en; هيئة البحث العلمي*ar,SRC*en,https://src.edu.iq,,src.edu.iq,,,,,,,,,,Baghdad,Iraq,98182,
https://github.com/ror-community/ror-updates/issues/22938,https://ror.org/02d7par23,African Women in Media*en,active,nonprofit,African Women in Media (AWiM)*en,African Women in Media*en,AWiM*en,https://africanwomeninmedia.com,,africanwomeninmedia.com,2016,,,,,0000 0005 2786 7031,0000 0005 2786 7031,Q65923252,Q65923252,Akure,Nigeria,2350841,
https://github.com/ror-community/ror-updates/issues/22948,https://ror.org/02d0g4295,Digital Botanical Gardens Initiative*en,active,facility,,Digital Botanical Gardens Initiative*en,DBGI*en,https://www.dbgi.org,,dbgi.org,2022,,,,,,,,,Fribourg,Switzerland,2660718,
https://github.com/ror-community/ror-updates/issues/22949,https://ror.org/00d4vd957,Global Research Labs*en,active,facility,"Global Labs*en; Global Research Labs, Cairo*en",Global Research Labs*en,GRL*en,http://www.globalresearchlabs.com,,globalresearchlabs.com,2017,,,,,0000 0005 2783 5072,0000 0005 2783 5072,Q135428350,Q135428350,Cairo,Egypt,360630,
https://github.com/ror-community/ror-updates/issues/22952,https://ror.org/0572mqn31,Instituto Científico Michael Owen Dillon*es,active,nonprofit,,Instituto Científico Michael Owen Dillon*es,IMOD*es,https://imod.org.pe,,imod.org.pe,2012,,,,,0000 0005 2410 0249,0000 0005 2410 0249,,,Arequipa,Peru,8350798,
https://github.com/ror-community/ror-updates/issues/22955,https://ror.org/02v1vvb51,Institut d’Estudis Filològics Dantescs i Digitals Avançats*ca,active,nonprofit,Institut d’Estudis Filològics Dantescs i Digitals Avançats (ISFiDa)*ca,Institut d’Estudis Filològics Dantescs i Digitals Avançats*ca; Istituto di Studi Filologici Danteschi e Digitali Avanzati*it,IsFiDa*ca,https://www.isfida.eu,,isfida.eu,2023,,,,,,,,,Sant Esteve de Palautordera,Spain,6356229,
https://github.com/ror-community/ror-updates/issues/22956,https://ror.org/04kvjaa48,Organisation pour la Protection des Manuscrits Médiévaux*fr,active,nonprofit,,Organisation pour la Protection des Manuscrits Médiévaux*fr,OProM*fr,https://www.oprom.eu,,oprom.eu,,,,,,,,,,Paris,France,2988507,
https://github.com/ror-community/ror-updates/issues/22959,https://ror.org/01nc39382,Instituto de Servicios de Salud del Estado de Aguascalientes*es,active,government,ISSEA Aguascalientes*es,Instituto de Servicios de Salud del Estado de Aguascalientes*es,ISSEA*es,https://www.issea.gob.mx,,issea.gob.mx,2016,,,,,,,,,Aguascalientes,México,4019233,
https://github.com/ror-community/ror-updates/issues/22962,https://ror.org/01a3zg415,Sydney Shoulder Research Institute*en,active,education,,Sydney Shoulder Research Institute*en,SSRI*en,https://www.ssri.net.au,,sydneyshoulder.com.au; ssri.net.au,2012,,,,,0000 0005 1239 1392,0000 0005 1239 1392,,,St Leonards,Australia,8029783,
https://github.com/ror-community/ror-updates/issues/23934,https://ror.org/01zj1kk27,Centro di Ricerca sulla Tradizione Filologica Europea*it,inactive,facility,Filologia Romanza*it; Receptio*it,Centro di Ricerca sulla Tradizione Filologica Europea*it; Research Centre for European Philological Tradition*en,,,,receptio.eu,2016,,,,,,,,,Zurigo; Lugano; Firenze; Roma,Switzerland; Italy,2657896; 2659836; 3176959; 3169070,
https://github.com/ror-community/ror-updates/issues/23046,https://ror.org/0536cgq50,Buenavista Community College*en,active,education,,Buenavista Community College*en,BCC*en,https://buenavistacommunitycollege.edu.ph,,buenavistacommunitycollege.edu.ph,2001,,,,,,,,,Buenavista,Philippines,1723489,
https://github.com/ror-community/ror-updates/issues/22964,https://ror.org/02d1qvx24,The Kaavery Pharmacy College*en,active,education,,The Kaavery Pharmacy College*en,,https://kavery.org.in/pharmacy/home.aspx,,kavery.org.in,2023,,,,,,,,,Salem,India,12681671,
https://github.com/ror-community/ror-updates/issues/22966,https://ror.org/02j8tjh47,Parkinson Platform Noord Nederland*nl,active,healthcare,PPNN Study Group*en,Parkinson Platform Noord Nederland*nl; Parkinson Platform Northern Netherlands*en; Stichting Parkinson Platform Noord Nederland*nl,PPNN,https://www.ppnn.info,,ppnn.info,2010,,,,,,,,,Groningen,The Netherlands,2755251,
https://github.com/ror-community/ror-updates/issues/22969,https://ror.org/04w9m1f21,Aeronautica Militare*it,active,government,,Aeronautica Militare*it; Italian Air Force*en,ItAF*en; AM*it,https://www.aeronautica.difesa.it,https://it.wikipedia.org/wiki/Aeronautica_Militare_%28Italia%29,aeronautica.difesa.it,1923,,,,,,,Q381576,Q381576,Rome,Italy,3169070,
https://github.com/ror-community/ror-updates/issues/22970,https://ror.org/01q9pd408,Huisartsenpraktijk Meander*nl,active,healthcare,,Huisartsenpraktijk Meander*nl,,https://www.huisartsenmeander.nl,,huisartsenmeander.nl,,,,,,,,,,Coevorden,The Netherlands,2757937,
https://github.com/ror-community/ror-updates/issues/22971,https://ror.org/03a1ym388,Dutch Initiative on Crohn and Colitis*en,active,nonprofit,Initiative on Crohn and Colitis*en,Dutch Initiative on Crohn and Colitis*en,ICC-IBD*en; ICC*en,https://icc-ibd.com,,icc-ibd.com,2003,,,,,,,,,Urmond,The Netherlands,2745926,
https://github.com/ror-community/ror-updates/issues/22965,https://ror.org/04h6re146,Obeikan Investment Group*en,active,education,Obeikan*en; Obeikan Group*en,Obeikan Investment Group*en,OIG*en,https://www.obeikan.com.sa,,obeikan.com.sa,1982,,,,,0000 0004 4668 0208,0000 0004 4668 0208,,,Riyadh,Saudi Arabia,108410,
https://github.com/ror-community/ror-updates/issues/22974,https://ror.org/03r08g441,Uganda Heart Institute*en,active,healthcare,,Uganda Heart Institute*en,UHI*en,https://www.uhi.go.ug,https://en.wikipedia.org/wiki/Uganda_Heart_Institute,uhi.go.ug,1988,,,,,,,Q20746333,Q20746333,Kampala,Uganda,232422,
https://github.com/ror-community/ror-updates/issues/22977,https://ror.org/05mv8mg96,Manuro Tech Research Pvt. Ltd (India)*en,active,company,Manuro Tech Research*en,Manuro Tech Research Pvt. Ltd (India)*en; Manuro Tech Research Pvt. Ltd*en,MTRPL*en,https://www.manuroresearch.com,,manuroresearch.com,2008,,,,,,,,,Bangalore,India,1277333,
https://github.com/ror-community/ror-updates/issues/22985,https://ror.org/017qs1m21,Thai Binh Duong University*en,active,education,Thái Bình Dương*vi,Thai Binh Duong University*en; Trường Đại học Thái Bình Dương*vi,TBDU*en; TBD*vi,https://tbd.edu.vn,https://vi.wikipedia.org/wiki/Tr%C6%B0%E1%BB%9Dng_%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Th%C3%A1i_B%C3%ACnh_D%C6%B0%C6%A1ng,tbd.edu.vn,2008,,,,,,,Q10829139,Q10829139,"Nha Trang city, Khanh Hoa province",Vietnam,1905598,
https://github.com/ror-community/ror-updates/issues/22987,https://ror.org/00twhc437,An Binh hospital*en,active,healthcare,,An Binh hospital*en; Bệnh viện An Bình*vi,,https://benhvienanbinh.vn,https://vi.wikipedia.org/wiki/B%E1%BB%87nh_vi%E1%BB%87n_An_B%C3%ACnh,benhvienanbinh.vn,,,,,,,,Q97167745,Q97167745,Quận 5,Vietnam,1904877,
https://github.com/ror-community/ror-updates/issues/22976,https://ror.org/026hpqj41,Simprints Technology Limited*en,active,nonprofit,Simprints*en,Simprints Technology Limited*en,,https://www.simprints.com,https://en.wikipedia.org/wiki/Simprints,simprints.com,2014,,,,,,,Q55633222,Q55633222,Cambridge,United Kingdom,2653941,
https://github.com/ror-community/ror-updates/issues/22983,https://ror.org/021jtqj22,Weimar University*en,active,education,Weimar Institute*en; Weimar College*en; Weimar Center of Health & Education*en,Weimar University*en,,https://weimar.edu,https://en.wikipedia.org/wiki/Weimar_University,weimar.edu,1978,,,,,0000 0004 0486 2601,0000 0004 0486 2601,Q7980210,Q7980210,"Weimar, CA",United States,5407715,
