html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,NID,_decision,_reason,_matched_keyword
,https://ror.org/02rywpk25,Asociacion de Profesores de Literatura del Uruguay*es,active,other,,Asociacion de Profesores de Literatura del Uruguay*es,,https://www.aplu.org.uy,,aplu.org.uy,,,,,,,,,,Montevideo,Uruguay,3441575,,keep,keyword:keep,asociacion
,https://ror.org/01z82a634,North American Cartographic Information Society*en,active,other,,North American Cartographic Information Society*en,,https://www.nacis.org,,nacis.org,,,,,,,,,,Milwaukee,United States,5263045,,keep,keyword:keep,society
,https://ror.org/05gzp0569,National Weather Association*en,active,other,,National Weather Association*en,,https://nwas.org,,nwas.org,,,,,,,,,,Norman,United States,4543762,,keep,keyword:keep,association
,https://ror.org/03je00n97,Polskie Towarzystwo Technologow Zywnosci Wydawnictwo Naukowe PTTZ*pl,active,other,,Polskie Towarzystwo Technologow Zywnosci Wydawnictwo Naukowe PTTZ*pl,,http://wydawnictwo.pttz.org,,wydawnictwo.pttz.org,,,,,,,,,,Krakow,Poland,3094802,,keep,keyword:keep,towarzystwo
,https://ror.org/04p4ht027,National Association of Neurologists*en,active,other,,National Association of Neurologists*en,,http://www.mnj.az,,mnj.az,,,,,,,,,,Baku,Azerbaijan,587084,,keep,keyword:keep,association
,https://ror.org/01t0vyn79,Towarzystwo Naukowe W Toruniu*pl,active,other,,Towarzystwo Naukowe W Toruniu*pl,,http://www.tnt.torun.pl,,tnt.torun.pl,,,,,,,,,,Torun,Poland,3083271,,keep,keyword:keep,towarzystwo
,https://ror.org/03gq62294,International Research and Cooperation Association for Bio & Socio-Sciences Advancement*en,active,other,International Research and Cooperation Association for Bio & Socio-Sciences Advancment*en,International Research and Cooperation Association for Bio & Socio-Sciences Advancement*en,IRCA-BSSA,http://irca-bssa.com,,irca-bssa.com,,,,,,,,,,Tokyo,Japan,1850147,,keep,keyword:keep,association
,https://ror.org/037tdva61,International Seed Testing Association*en,active,other,,International Seed Testing Association*en,,https://www.seedtest.org,,seedtest.org,,,,,,,,,,Wallisellen,Switzerland,2658060,,keep,keyword:keep,association
,https://ror.org/04hrnwm06,Korean Society for Stem Cell Research*en,active,other,,Korean Society for Stem Cell Research*en,,http://www.ksscr.org,,ksscr.org,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,society
,https://ror.org/05c98tx11,Associacao Brasileira de Criminalistica - ABC*pt,active,other,,Associacao Brasileira de Criminalistica - ABC*pt,,https://abcperitosoficiais.org.br,,abcperitosoficiais.org.br,,,,,,,,,,Brasilia,Brazil,3469058,,keep,keyword:keep,associacao
,https://ror.org/02zvmba79,Indian Dental Association*en,active,other,,Indian Dental Association*en,,https://www.ida.org.in,,ida.org.in,,,,,,,,,,Mumbai,India,1275339,,keep,keyword:keep,association
,https://ror.org/009xzn866,Association of Fungal Biologists*en,active,other,"Association of Fungal Biologists, Mumbai, India*en",Association of Fungal Biologists*en,AFB,https://afbindia.com,,afbindia.com,,,,,,,,,,Mumbai,India,1275339,,keep,keyword:keep,association
,https://ror.org/045hy2263,"Association on Communications, Information, Electronic and Energy Systems*en",active,other,,"Association on Communications, Information, Electronic and Energy Systems*en",,https://association.ciees.eu,,association.ciees.eu,,,,,,,,,,Ruse,Bulgaria,727523,,keep,keyword:keep,association
,https://ror.org/04dsmq252,Design Research Society*en,active,other,,Design Research Society*en,,https://www.designresearchsociety.org,,designresearchsociety.org,,,,,,,,,,London,United Kingdom,2643743,,keep,keyword:keep,society
,https://ror.org/04gbqyk70,International Society of Regulatory Toxicology and Pharmacology*en,active,other,,International Society of Regulatory Toxicology and Pharmacology*en,ISRTP,https://www.isrtp.org,,isrtp.org,,,,,,,,,,Washington,United States,4140963,,keep,keyword:keep,society
,https://ror.org/01n0ksx78,Dil ve Konuşma Terapistleri Derneği*tr,active,other,Dil ve Konusma Terapistleri Dernegi*tr;Turkish Association of Speech and Language Therapists*en,Dil ve Konuşma Terapistleri Derneği*tr,DKTD,http://www.dktd.org,,dktd.org,,,,,,,,,,Çankaya / Ankara,Türkiye,6955677,,keep,keyword:keep,association
,https://ror.org/04cv45d03,Sociedad Paraguaya de Nefrología*es,active,other,Sociedad Paraguaya de Nefrologia*es,Sociedad Paraguaya de Nefrología*es,SPN,https://spn.org.py,,spn.org.py,,,,,,,,,,Asunción,Paraguay,3439389,,keep,keyword:keep,sociedad
,https://ror.org/04drt7762,Sri Lanka Association for Laboratory Animal Science*en,active,other,,Sri Lanka Association for Laboratory Animal Science*en,SLALAS,https://slalas.lk,,slalas.lk,,,,,,,,,,Colombo,Sri Lanka,1248991,,keep,keyword:keep,association
,https://ror.org/02nmtng65,International Test and Evaluation Association*en,active,other,International Test & Evaluation Association*en,International Test and Evaluation Association*en,ITEA,https://itea.org,,itea.org,,,,,,,,,,Fairfax,United States,4787117,,keep,keyword:keep,association
,https://ror.org/02x1fe912,Union of Researchers of Macedonia*en,active,other,Sojuz na Istrazhuvachi na Makedonija SIM-Skopje; SIM-Skopje,Union of Researchers of Macedonia*en,,https://sim.org.mk,,sim.org.mk,,,,,,,,,,Skopje,North Macedonia,785842,,keep,keyword:keep,union
,https://ror.org/025dkjp21,Asociacion Espanola de Investigacion de la Comunicacion (AE-IC)*es,active,other,,Asociacion Espanola de Investigacion de la Comunicacion (AE-IC)*es,,https://ae-ic.org,,ae-ic.org,,,,,,,,,,Bizkaia,Spain,3128026,,keep,keyword:keep,asociacion
,https://ror.org/053fryf85,European Medical Writers Association*en,active,other,,European Medical Writers Association*en,EMWA,https://www.emwa.org,,emwa.org,,,,,,,,,,White Colne,United Kingdom,12263758,,keep,keyword:keep,association
,https://ror.org/02rh7tg22,Sociedade Brasileira de Informática em Saúde*pt,active,other,Sociedade Brasileira de Informatica em Saude*pt,Sociedade Brasileira de Informática em Saúde*pt,,https://sbis.org.br,,sbis.org.br,,,,,,,,,,Sao Paulo,Brazil,3448439,,keep,keyword:keep,sociedade
,https://ror.org/03z3vkp52,Asociacion Odontologica Argentina*en,active,other,,Asociacion Odontologica Argentina*en,,https://www.aoa.org.ar,,aoa.org.ar,,,,,,,,,,Ciudad Autonoma de Buenos Aires,Argentina,3435910,,keep,keyword:keep,asociacion
,https://ror.org/052d19e17,Sociedad Argentina de Nutricion*es,active,other,Argentine Nutrition Society*en,Sociedad Argentina de Nutricion*es,,https://www.sanutricion.org.ar,,sanutricion.org.ar,,,,,,,,,,Buenos Aires,Argentina,3435910,,keep,keyword:keep,sociedad
,https://ror.org/03trq5z40,Sociedad Chilena de Medicina del Deporte*es,active,other,,Sociedad Chilena de Medicina del Deporte*es,SOCHMEDEP,https://sochmedep.cl,,sochmedep.cl,,,,,,,,,,Las Condes,Chile,3884447,,keep,keyword:keep,sociedad
,https://ror.org/02x1qye75,European Federation of Societies for Ultrasound in Medicine and Biology*en,active,other,,European Federation of Societies for Ultrasound in Medicine and Biology*en,EFSUMB,https://efsumb.org,,efsumb.org,,,,,,,,,,London,United Kingdom,2643743,,keep,keyword:keep,federation
,https://ror.org/02318sw16,Perhimpunan Polimer Indonesia (HPI)*ms,active,other,,Perhimpunan Polimer Indonesia (HPI)*ms,,https://hpi-polimer.org,,hpi-polimer.org,,,,,,,,,,Tangerang Selatan,Indonesia,8581443,,keep,keyword:keep,perhimpunan
,https://ror.org/0288s8r67,Societe Chimique de France*fr,active,other,Chemical Society of France*en,Societe Chimique de France*fr,SCF,https://www.societechimiquedefrance.fr,,societechimiquedefrance.fr,,,,,,,,,,Paris,France,2988507,,keep,keyword:keep,societe
,https://ror.org/0249kww09,Tunisian Society of Medical Sciences*en,active,other,Société Tunisienne des Sciences Médicales*fr;Societe Tunisienne des Sciences Medicales*fr,Tunisian Society of Medical Sciences*en,,https://latunisiemedicale.com,,latunisiemedicale.com,,,,,,,,,,Tunis,Tunisia,2464470,,keep,keyword:keep,societe
,https://ror.org/02pabfc03,Sociedad Argentina de Genetica*es,active,other,,Sociedad Argentina de Genetica*es,,https://sag.org.ar,,sag.org.ar,,,,,,,,,,Buenos Aires,Argentina,3435910,,keep,keyword:keep,sociedad
,https://ror.org/004442663,Indonesian Society of Nephrology*en,active,other,Perhimpunan Nefrologi Indonesia*id;InaSN*en,Indonesian Society of Nephrology*en,,https://pernefri-inasn.org,,pernefri-inasn.org,,,,,,,,,,Jakarta,Indonesia,1642911,,keep,keyword:keep,perhimpunan
,https://ror.org/01n53cv23,FABAD Farmasotik Bilimler Ankara Dernegi*tr,active,other,,FABAD Farmasotik Bilimler Ankara Dernegi*tr,,https://www.fabad.org.tr,,fabad.org.tr,,,,,,,,,,Ankara,Türkiye,323786,,keep,keyword:keep,dernegi
,https://ror.org/01ygzpd45,Ghana Library Association*en,active,other,,Ghana Library Association*en,GLA,https://gla.org.gh,,gla.org.gh,,,,,,,,,,Accra,Ghana,2306104,,keep,keyword:keep,association
,https://ror.org/00smfxf28,Society of Education*en,active,other,,Society of Education*en,,https://soeagra.com,,soeagra.com,,,,,,,,,,Agra,India,1279259,,keep,keyword:keep,society
,https://ror.org/052geb445,The Korea Society for Life Cycle Assessment*en,active,other,Korea Society for Life Cycle Assessment*en,The Korea Society for Life Cycle Assessment*en,,https://e-lca.org,,e-lca.org,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,society
,https://ror.org/024q7qt91,Magyar Összehasonlító Jogi Egyesület*hu,active,other,Hungarian Association for Comparative Law*en;Magyar Osszehasonlito Jogi Egyesulet*hu,Magyar Összehasonlító Jogi Egyesület*hu,,https://jogikar.uni-miskolc.hu/magyar_osszehasonlito,,,,,,,,,,,,Miskolc,Hungary,717582,,keep,keyword:keep,association
,https://ror.org/02r69j211,American Holistic Veterinary Medical Association*en,active,other,,American Holistic Veterinary Medical Association*en,,https://www.ahvma.org,,ahvma.org,,,,,,,,,,Fayetteville,United States,4110486,,keep,keyword:keep,association
,https://ror.org/02642aw14,European Society for Empirical Legal Studies (ESELS)*en,active,other,,European Society for Empirical Legal Studies (ESELS)*en,,https://esels.eu,,esels.eu,,,,,,,,,,Leiden,Netherlands,2751773,,keep,keyword:keep,society
,https://ror.org/01n4xmn51,Sociedad Dominicana de Neumología y Cirugía del Tórax*es,active,other,Dominican Society of Pulmonology and Thoracic Surgery*en;Sociedad Dominicana de Neumologia y Cirugia del Torax*es,Sociedad Dominicana de Neumología y Cirugía del Tórax*es,SDNCT,https://www.sdnct.com.do,,sdnct.com.do,,,,,,,,,,Santo Domingo,Dominican Republic,3492908,,keep,keyword:keep,sociedad
,https://ror.org/00dqj2h81,"Sociedad Mexicana de Tecnología, Ingeniería y Humanidades, A.C*es",active,other,"Sociedad Mexicana de Tecnologia, Ingenieria y Humanidades, A.C*es","Sociedad Mexicana de Tecnología, Ingeniería y Humanidades, A.C*es",,https://socmextih.com,,socmextih.com,,,,,,,,,,Valle de Chalco Solidaridad,Mexico,3514519,,keep,keyword:keep,sociedad
,https://ror.org/03ky2sq56,Associacao Portuguesa de Medicina Geral e Familiar*es,active,other,,Associacao Portuguesa de Medicina Geral e Familiar*es,,https://apmgf.pt,,apmgf.pt,,,,,,,,,,Lisboa,Portugal,2267057,,keep,keyword:keep,associacao
,https://ror.org/00txp9z70,Svenska litteratursällskapet*sv,active,other,Svenska litteratursallskapet*sv;Swedish Society of Literature*en,Svenska litteratursällskapet*sv,,https://svelitt.se,,svelitt.se,,,,,,,,,,Uppsala,Sweden,2666199,,keep,keyword:keep,society
,https://ror.org/04ybpg896,Soft Computing Research Society*en,active,other,,Soft Computing Research Society*en,SCRS,https://www.scrs.in,,scrs.in,,,,,,,,,,New Delhi,India,1261481,,keep,keyword:keep,society
,https://ror.org/045vk1z66,Pakistan Society of Neurology*en,active,other,,Pakistan Society of Neurology*en,,https://www.pakneurology.com,,pakneurology.com,,,,,,,,,,Karachi,Pakistan,1174872,,keep,keyword:keep,society
,https://ror.org/02b3vq864,Sociedad Peruana de Pediatría*es,active,other,Sociedad Peruana de Pediatria*es,Sociedad Peruana de Pediatría*es,,https://pediatria.org.pe,,pediatria.org.pe,,,,,,,,,,Lince,Peru,3936428,,keep,keyword:keep,sociedad
,https://ror.org/02x2wph78,Korean Neurological Association*en,active,other,,Korean Neurological Association*en,,http://jkna.org,,jkna.org,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,association
,https://ror.org/04ypn7770,Associação Brasileira de Energia Solar*pt,active,other,Associacao Brasileira de Energia Solar*pt,Associação Brasileira de Energia Solar*pt,ABENS,https://abens.org.br,,abens.org.br,,,,,,,,,,Sao Paulo,Brazil,3448439,,keep,keyword:keep,associacao
,https://ror.org/044y30x30,Sociedad Canaria de Pediatría de Santa Cruz de Tenerife*es,active,other,Sociedad Canaria de Pediatria de Santa Cruz de Tenerife*es,Sociedad Canaria de Pediatría de Santa Cruz de Tenerife*es,,http://www.scptfe.com,,scptfe.com,,,,,,,,,,Santa Cruz de Tenerife,Spain,2511174,,keep,keyword:keep,sociedad
,https://ror.org/02grqfx36,Asociación Española de Personalismo*es,active,other,Asociacion Espanola de Personalismo*es,Asociación Española de Personalismo*es,,https://www.personalismo.org,,personalismo.org,,,,,,,,,,Madrid,Spain,3117735,,keep,keyword:keep,asociacion
,https://ror.org/05qg4b717,Professional Association in Modern Manufacturing Technologies*en,active,other,Asociatia Profesionala in Tehnologii Moderne de Fabricatie*nl;ModTech*en,Professional Association in Modern Manufacturing Technologies*en,,https://modtech.ro,,modtech.ro,,,,,,,,,,Iasi,Romania,675810,,keep,keyword:keep,association
,https://ror.org/01a89tf43,International Association for Hydro-Environment Engineering and Research*en,active,other,Asociación Internacional de Ingeniería e Investigación Hidro-ambiental*es;Association Internationale d’Ingénierie et de Recherches Hydrauliques*fr,International Association for Hydro-Environment Engineering and Research*en,,https://www.iahr.org,,iahr.org,,,,,,,,,,Madrid,Spain,3117735,,keep,keyword:keep,association
,https://ror.org/00a3btz74,Sociedad Dominicana de Pediatría*es,active,other,Sociedad Dominicana de Pediatria*es,Sociedad Dominicana de Pediatría*es,,https://pediatriadominicana.org,,pediatriadominicana.org,,,,,,,,,,Santo Domingo,Dominican Republic,3492908,,keep,keyword:keep,sociedad
,https://ror.org/00za2ne26,Association of National Accountants of Nigeria*en,active,other,,Association of National Accountants of Nigeria*en,ANAN,https://www.anan.org.ng,,anan.org.ng,,,,,,,,,,Abuja,Nigeria,2352778,,keep,keyword:keep,association
,https://ror.org/02gya9j68,Medical Microbiology and Infectious Diseases Society of Pakistan*en,active,other,,Medical Microbiology and Infectious Diseases Society of Pakistan*en,MMIDSP,https://www.mmidsp.com,,mmidsp.com,,,,,,,,,,Karachi,Pakistan,1174872,,keep,keyword:keep,society
,https://ror.org/04ywy2x29,Green Engineering Society*en,active,other,,Green Engineering Society*en,,https://www.gesociety.org,,gesociety.org,,,,,,,,,,Limapuluh Kota,Indonesia,1639472,,keep,keyword:keep,society
,https://ror.org/02wm49c11,Kenya Meteorological Society*en,active,other,,Kenya Meteorological Society*en,,https://www.kms.or.ke,,kms.or.ke,,,,,,,,,,Nairobi,Kenya,184745,,keep,keyword:keep,society
,https://ror.org/001ahaz14,Association des Sédimentologistes Français*fr,active,other,French Association of Sedimentologists*en;Association des Sedimentologistes Francais*fr,Association des Sédimentologistes Français*fr,ASF,https://sedimentologie.fr,,sedimentologie.fr,,,,,,,,,,Paris,France,2988507,,keep,keyword:keep,association
,https://ror.org/045r0m766,American Field Epidemiology Association*en,active,other,,American Field Epidemiology Association*en,,https://fieldepidemiology.org,,fieldepidemiology.org,,,,,,,,,,Little Rock,United States,4119403,,keep,keyword:keep,association
,https://ror.org/038thrr29,Indian Society of Analytical Scientists*en,active,other,,Indian Society of Analytical Scientists*en,ISAS,https://isasbharat.in,,isasbharat.in,,,,,,,,,,Nagpur,India,1262180,,keep,keyword:keep,society
,https://ror.org/04fz2ef07,Physical Society of Indonesia*en,active,other,,Physical Society of Indonesia*en,,https://www.fisika.or.id,,fisika.or.id,,,,,,,,,,Bandung,Indonesia,1650357,,keep,keyword:keep,society
,https://ror.org/05ayn5d72,Societe Francaise de Photogrammetrie*fr,active,other,,Societe Francaise de Photogrammetrie*fr,,https://www.sfpt.fr,,sfpt.fr,,,,,,,,,,Saint-Mande,France,2978621,,keep,keyword:keep,societe
,https://ror.org/006gd7y23,Associação Brasileira de Estudos da Cannabis sativa*pt,active,other,Associacao Brasileira de Estudos da Cannabis sativa*pt;Sociedade Brasileira de Estudos da Cannabis Sativa*pt,Associação Brasileira de Estudos da Cannabis sativa*pt,SBEC,https://www.sbec.med.br,,sbec.med.br,,,,,,,,,,Sao Paulo,Brazil,3448439,,keep,keyword:keep,associacao
,https://ror.org/0555fkt50,International Corrections and Prisons Association*en,active,other,The International Corrections and Prisons Association for the Advancement of Professional Corrections*en,International Corrections and Prisons Association*en,ICPA,https://icpa.org,,icpa.org,,,,,,,,,,Elgin,United States,4890864,,keep,keyword:keep,association
,https://ror.org/02yv8yy60,Perkumpulan Dosen Muda Bengkulu*ms,active,other,,Perkumpulan Dosen Muda Bengkulu*ms,,https://pdmbengkulu.org,,pdmbengkulu.org,,,,,,,,,,Bengkulu,Indonesia,1649150,,keep,keyword:keep,perkumpulan
,https://ror.org/047cxzy58,Asociación de Psiquiatras de América Latina*es,active,other,Asociacion de Psiquiatras de America Latina*es,Asociación de Psiquiatras de América Latina*es,APAL,https://www.webapal.org,,webapal.org,,,,,,,,,,Santo Domingo,Dominican Republic,3492908,,keep,keyword:keep,asociacion
,https://ror.org/01h1xx615,Sociedad Quimica del Peru*es,active,other,,Sociedad Quimica del Peru*es,,https://sqperu.org.pe,,sqperu.org.pe,,,,,,,,,,Lima,Peru,3936456,,keep,keyword:keep,sociedad
,https://ror.org/04caqdt50,Associação Brasileira de Odontologia Digital*pt,active,other,Associacao Brasileira de Odontologia Digital*pt,Associação Brasileira de Odontologia Digital*pt,ABOD,https://abod.com.br,,abod.com.br,,,,,,,,,,Recife,Brazil,3390760,,keep,keyword:keep,associacao
,https://ror.org/04ewkhc31,Indonesian Hip and Knee Society*en,active,other,,Indonesian Hip and Knee Society*en,,https://ihks.or.id,,ihks.or.id,,,,,,,,,,Sukoharjo,Indonesia,1643761,,keep,keyword:keep,society
,https://ror.org/036jcss53,Sociedad Boliviana de Estudios Clásicos*es,active,other,Sociedad Boliviana de Estudios Clasicos*es,Sociedad Boliviana de Estudios Clásicos*es,,http://www.estudiosclasicosbolivia.org,,estudiosclasicosbolivia.org,,,,,,,,,,La Paz,"Bolivia, Plurinational State of",3911925,,keep,keyword:keep,sociedad
,https://ror.org/02s3yf021,Sociedad de Neurocirugia de Chile*es,active,other,,Sociedad de Neurocirugia de Chile*es,,https://www.neurocirugiachile.org,,neurocirugiachile.org,,,,,,,,,,Santiago,Chile,3871336,,keep,keyword:keep,sociedad
,https://ror.org/03thvx004,Real Sociedad Matemática Española*es,active,other,Real Sociedad Matematica Espanola*es,Real Sociedad Matemática Española*es,,https://www.rsme.es,,rsme.es,,,,,,,,,,Madrid,Spain,3117735,,keep,keyword:keep,sociedad
,https://ror.org/02ena5444,Society of Gastrointestinal Intervention*en,active,other,,Society of Gastrointestinal Intervention*en,,https://www.sgiw.org,,sgiw.org,,,,,,,,,,Seoul,"Korea, Republic of",1835848,,keep,keyword:keep,society
,https://ror.org/02whycf93,American Osler Society*en,active,other,,American Osler Society*en,AOS,http://www.americanosler.org,,americanosler.org,,,,,,,,,,Galveston,United States,4692883,,keep,keyword:keep,society
,https://ror.org/03599ra18,Tribology Society Of India*en,active,other,,Tribology Society Of India*en,,https://www.tribologyindia.org,,tribologyindia.org,,,,,,,,,,Faridabad,India,1271951,,keep,keyword:keep,society
,https://ror.org/04ag4as93,Perkumpulan Ahli Epigrafi Indonesia*ms,active,other,,Perkumpulan Ahli Epigrafi Indonesia*ms,,https://paei.sambhasana.id,,paei.sambhasana.id,,,,,,,,,,Kelapa Gading Barat,Indonesia,6751954,,keep,keyword:keep,perkumpulan
,https://ror.org/049pg5986,Sociedad Chilena de Pediatria*es,active,other,,Sociedad Chilena de Pediatria*es,,https://sochipe.cl,,sochipe.cl,,,,,,,,,,Nunoa/Santiago,Chile,3878431,,keep,keyword:keep,sociedad
,https://ror.org/02krnaz04,The Norwegian Entomological Society*en,active,other,Norsk entomologisk forening*no;Norwegian Entomological Society*en,The Norwegian Entomological Society*en,,https://www.entomologiskforening.no,,entomologiskforening.no,,,,,,,,,,Oslo,Norway,3143244,,keep,keyword:keep,forening
,https://ror.org/01xn9nr80,IEOM Society International*en,active,other,Industrial Engineering and Operations Management Society International*en,IEOM Society International*en,,https://www.ieomsociety.org,,ieomsociety.org,,,,,,,,,,Southfield,United States,5010636,,keep,keyword:keep,society
,https://ror.org/04s9qj233,Agricultural Economics and Social Science Research Association*en,active,other,,Agricultural Economics and Social Science Research Association*en,AESSRA,https://aessra.co.in,,aessra.co.in,,,,,,,,,,New Delhi,India,1261481,,keep,keyword:keep,association
,https://ror.org/03he2m941,Institute Development of Society Indonesia*en,active,other,IDFoS Indonesia*id,Institute Development of Society Indonesia*en,,https://www.idfos.or.id,,idfos.or.id,,,,,,,,,,Bojonegoro,Indonesia,1648451,,keep,keyword:keep,society
,https://ror.org/02w69tt69,Bolan Society for Pure and Applied Biology (BSPAB)*en,active,other,,Bolan Society for Pure and Applied Biology (BSPAB)*en,,https://thepab.org,,thepab.org,,,,,,,,,,Quett,Pakistan,1167528,,keep,keyword:keep,society
,https://ror.org/0452z1e24,Asociacion de Ensinantes de Ciencias de Galicia*es,active,other,Asociación de Ensinantes de Ciencias de Galicia*es,Asociacion de Ensinantes de Ciencias de Galicia*es,ENCIGA,https://enciga.org,,enciga.org,,,,,,,,,,Lugo,Spain,3117814,,keep,keyword:keep,asociacion
,https://ror.org/01cdza040,Association of Educational Therapists (Singapore)*en,active,other,新加坡教育性治疗师公会*zh,Association of Educational Therapists (Singapore)*en,,https://aet.sg,,aet.sg,,,,,,,,,,Singapore,Singapore,1880252,,keep,keyword:keep,association
,https://ror.org/03rne4203,Dialogue Society*en,active,other,,Dialogue Society*en,,https://www.dialoguesociety.org,,dialoguesociety.org,,,,,,,,,,London,United Kingdom,2643743,,keep,keyword:keep,society
,https://ror.org/01wpydk55,Range Management Society of India*en,active,other,,Range Management Society of India*en,,https://rmsi.in,,rmsi.in,,,,,,,,,,Jhansi,India,1269006,,keep,keyword:keep,society
,https://ror.org/05704tb26,Indian Association for Angiosperm Taxonomy (IAAT)*en,active,other,,Indian Association for Angiosperm Taxonomy (IAAT)*en,,http://www.iaat.org.in,,iaat.org.in,,,,,,,,,,Thenhipalam,India,1264154,,keep,keyword:keep,association
,https://ror.org/05k7z5q25,Asociacion Colombiana de Otorrinolaringologia*it,active,other,,Asociacion Colombiana de Otorrinolaringologia*it,ACORL,https://www.acorl.org.co,,acorl.org.co,,,,,,,,,,Bogota,Colombia,3688689,,keep,keyword:keep,asociacion
,https://ror.org/02chdvd52,Societe Algerienne de Nutrition*fr,active,other,,Societe Algerienne de Nutrition*fr,,https://san-dz.org,,san-dz.org,,,,,,,,,,Oran,Algeria,2485926,,keep,keyword:keep,societe
,https://ror.org/00wcfqk09,Malaysian Pharmacists Society*en,active,other,Malaysian Pharmaceutical Society*en,Malaysian Pharmacists Society*en,,https://www.mps.org.my,,mps.org.my,,,,,,,,,,Penang,Malaysia,1735106,,keep,keyword:keep,society
,https://ror.org/01pxq6z80,Asociación Interacción Persona-Ordenador*es,active,other,Asociación Interacción Persona Ordenador*es;Asociacion Interaccion Persona Ordenador*es,Asociación Interacción Persona-Ordenador*es,AIPO,https://aipo.es,,aipo.es,,,,,,,,,,Zaragoza,Spain,3104324,,keep,keyword:keep,asociacion
,https://ror.org/00a8spe63,Antibiyotik ve Kemoterapi Dernegi*tr,active,other,ANKEM Dernegi*fr,Antibiyotik ve Kemoterapi Dernegi*tr,,https://ankemdernegi.org.tr,,ankemdernegi.org.tr,,,,,,,,,,Istanbul,Türkiye,745044,,keep,keyword:keep,dernegi
,https://ror.org/059ey5r63,Associação Catarinense de Medicina*pt,active,other,Associacao Catarinense de Medicina*es,Associação Catarinense de Medicina*pt,ACM,https://www.acm.org.br,,acm.org.br,,,,,,,,,,Florianopolis,Brazil,3463237,,keep,keyword:keep,associacao
,https://ror.org/04pyyd961,The Mythic Society*en,active,other,Mythic Society*en,The Mythic Society*en,,https://mythicsociety.org,,mythicsociety.org,,,,,,,,,,Bangalore,India,1277333,,keep,keyword:keep,society
,https://ror.org/0436t7b34,Asociacion Argentina de Cirugia*es,active,other,,Asociacion Argentina de Cirugia*es,,https://aac.org.ar,,aac.org.ar,,,,,,,,,,Buenos Aires,Argentina,3435910,,keep,keyword:keep,asociacion
,https://ror.org/0021qnf52,Insight Society*en,active,other,,Insight Society*en,,http://www.insightsociety.org,,insightsociety.org,,,,,,,,,,Padang,Indonesia,1633419,,keep,keyword:keep,society
,https://ror.org/00nzze945,Centre International de Liaison des Ecoles de Cinema et de Television*fr,active,other,Centre International de Liaison des Ecoles de Cinéma et de Télévision*fr;International Association of Film and Television Schools*en,Centre International de Liaison des Ecoles de Cinema et de Television*fr,CILECT,https://www.cilect.org,,cilect.org,,,,,,,,,,Sofia,Bulgaria,727011,,keep,keyword:keep,association
,https://ror.org/03rjctb63,Water Environment Federation*en,active,other,,Water Environment Federation*en,,https://www.wef.org,,wef.org,,,,,,,,,,Alexandria,United States,4744091,,keep,keyword:keep,federation
,https://ror.org/05p7qay87,Asociacion Espanola de Estudio en Drogodependencias*es,active,other,Asociación Española de Estudio en Drogodependencias*es,Asociacion Espanola de Estudio en Drogodependencias*es,AESED,http://aesed.com,,aesed.com,,,,,,,,,,Valencia,Spain,2509954,,keep,keyword:keep,asociacion
,https://ror.org/014c0bf64,Japan Epidemiological Association*en,active,other,,Japan Epidemiological Association*en,,https://jeaweb.jp,,jeaweb.jp,,,,,,,,,,Tokyo,Japan,1850147,,keep,keyword:keep,association
,https://ror.org/039f18222,Japanese Society for Biological Sciences in Space*en,active,other,,Japanese Society for Biological Sciences in Space*en,,https://jsbss.or.jp,,jsbss.or.jp,,,,,,,,,,Tokyo,Japan,1850147,,keep,keyword:keep,society
,https://ror.org/05jf1d077,Pediatric Orthopaedic Society of North America*en,active,other,Pediatric Orthopedic Society of North America*en,Pediatric Orthopaedic Society of North America*en,,https://www.posna.org,,posna.org,,,,,,,,,,Oakbrook Terrace,United States,4904447,,keep,keyword:keep,society
,https://ror.org/03e32gw22,Asociación Argentina De Mecánica Computacional*es,active,other,Argentine Association For Computational Mechanics*en,Asociación Argentina De Mecánica Computacional*es,AMCA,https://amcaonline.org.ar,,amcaonline.org.ar,,,,,,,,,,Santa Fe,Argentina,3838583,,keep,keyword:keep,association
,https://ror.org/03ndf5t71,Home Economics Professional Association of Nigeria*en,active,other,,Home Economics Professional Association of Nigeria*en,HEPAN,https://www.hepan.org.ng,,hepan.org.ng,,,,,,,,,,Ikoyi,Nigeria,2337889,,keep,keyword:keep,association
,https://ror.org/00gr3d827,"The Association of Engineers, India*en",active,other,"Association of Engineers, India*en","The Association of Engineers, India*en",,https://www.aeindia.org.in,,aeindia.org.in,,,,,,,,,,Kolkata,India,1275004,,keep,keyword:keep,association
