ror_id,field,change
https://ror.org/00y4zzh67,external_ids,"{0: {'all': {insert: [(4, '100014746'), (5, '100015466'), (6, '100019659')]}}}"
https://ror.org/05asdy483,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05asdy483,external_ids,"{0: {'all': {insert: [(2, '100012482')]}, 'preferred': ['100011354', '100012482']}}"
https://ror.org/02xankh89,admin,"{'last_modified': {'date': ['2025-04-28', '2025-05-01']}}"
https://ror.org/02xankh89,external_ids,"{0: {'all': {insert: [(2, '501100021680')]}}}"
https://ror.org/04n00c532,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04n00c532,external_ids,"{0: {'all': {insert: [(2, '100017331')]}, 'preferred': ['501100014690', '100017331']}}"
https://ror.org/02zgjrf98,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02zgjrf98,external_ids,"{insert: [(0, {'all': ['501100014086'], 'preferred': '501100014086', 'type': 'fundref'})]}"
https://ror.org/03swyrn62,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03swyrn62,external_ids,"{0: {'all': {insert: [(1, '100017404')]}, 'preferred': ['501100020312', '100017404']}}"
https://ror.org/01xj0n090,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01xj0n090,external_ids,"{insert: [(0, {'all': ['501100015980'], 'preferred': '501100015980', 'type': 'fundref'})]}"
https://ror.org/016tfm930,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/016tfm930,external_ids,"{0: {'all': {insert: [(3, '100013695')]}}}"
https://ror.org/038t36y30,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/038t36y30,external_ids,"{0: {'all': {insert: [(6, '501100021374')]}}}"
https://ror.org/04yf4aj88,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04yf4aj88,external_ids,"{insert: [(0, {'all': ['100020972'], 'preferred': '100020972', 'type': 'fundref'})]}"
https://ror.org/05yfdxt86,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05yfdxt86,external_ids,"{insert: [(0, {'all': ['100016340'], 'preferred': '100016340', 'type': 'fundref'})]}"
https://ror.org/00wge5k78,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00wge5k78,external_ids,"{0: {'all': {insert: [(1, '100017619')]}}}"
https://ror.org/00xcryt71,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00xcryt71,external_ids,"{0: {'all': {insert: [(2, '100015317')]}}}"
https://ror.org/02n2fzt79,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02n2fzt79,external_ids,"{0: {'all': {insert: [(3, '100013370'), (4, '100014120'), (5, '100018955')]}}}"
https://ror.org/005x56091,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/005x56091,external_ids,"{0: {'all': {insert: [(1, '501100023680')]}}}"
https://ror.org/02c5jsm26,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02c5jsm26,external_ids,"{insert: [(0, {'all': ['100020824'], 'preferred': '100020824', 'type': 'fundref'})]}"
https://ror.org/03s7gtk40,admin,"{'last_modified': {'date': ['2025-02-26', '2025-05-01']}}"
https://ror.org/03s7gtk40,external_ids,"{0: {'all': {insert: [(1, '501100019694')]}}}"
https://ror.org/057vybt25,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/057vybt25,external_ids,"{insert: [(0, {'all': ['100016597'], 'preferred': '100016597', 'type': 'fundref'})]}"
https://ror.org/00965bg92,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00965bg92,external_ids,"{insert: [(0, {'all': ['501100023792'], 'preferred': '501100023792', 'type': 'fundref'})]}"
https://ror.org/051ce0b09,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/051ce0b09,external_ids,"{0: {'all': {insert: [(1, '501100014446')]}, 'preferred': [None, '501100014446']}}"
https://ror.org/00e5k0821,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00e5k0821,external_ids,"{0: {'all': {insert: [(1, '100014958'), (2, '100020770')]}}}"
https://ror.org/027m9bs27,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/027m9bs27,external_ids,"{0: {'all': {insert: [(6, '501100009148'), (7, '501100014814'), (8, '501100020358'), (9, '501100024330')]}}}"
https://ror.org/04zfaj906,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04zfaj906,external_ids,"{insert: [(0, {'all': ['501100014855'], 'preferred': '501100014855', 'type': 'fundref'})]}"
https://ror.org/02cwe0496,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02cwe0496,external_ids,"{insert: [(0, {'all': ['100020592'], 'preferred': '100020592', 'type': 'fundref'})]}"
https://ror.org/04mxxkb11,admin,"{'last_modified': {'date': ['2025-01-22', '2025-05-01']}}"
https://ror.org/04mxxkb11,external_ids,"{0: {'all': {insert: [(1, '501100014533'), (2, '501100020892')]}}}"
https://ror.org/037zgn354,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/037zgn354,external_ids,"{insert: [(0, {'all': ['100016450', '100016453', '100016456'], 'preferred': None, 'type': 'fundref'})]}"
https://ror.org/03yt24h27,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03yt24h27,external_ids,"{0: {'all': {insert: [(2, '100012628')]}}}"
https://ror.org/01r9z8p25,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01r9z8p25,external_ids,"{0: {'all': {insert: [(1, '100015529')]}}}"
https://ror.org/03yrrjy16,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03yrrjy16,external_ids,"{0: {'all': {insert: [(1, '501100018810')]}}}"
https://ror.org/020cr8c43,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/020cr8c43,external_ids,"{insert: [(0, {'all': ['100020509'], 'preferred': '100020509', 'type': 'fundref'})]}"
https://ror.org/022fs9h90,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/022fs9h90,external_ids,"{0: {'all': {insert: [(1, '501100013788')]}}}"
https://ror.org/039k72y49,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/039k72y49,external_ids,"{0: {'all': {insert: [(1, '100016449')]}}}"
https://ror.org/0134qgb15,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/0134qgb15,external_ids,"{insert: [(0, {'all': ['501100011853'], 'preferred': '501100011853', 'type': 'fundref'})]}"
https://ror.org/01zkghx44,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01zkghx44,external_ids,"{0: {'all': {insert: [(5, '100015126')]}}}"
https://ror.org/02wnqcb97,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02wnqcb97,external_ids,"{insert: [(0, {'all': ['501100023864'], 'preferred': None, 'type': 'fundref'})]}"
https://ror.org/041nas322,admin,"{'last_modified': {'date': ['2025-02-26', '2025-05-01']}}"
https://ror.org/041nas322,external_ids,"{0: {'all': {insert: [(1, '501100016374')]}}}"
https://ror.org/01jdpyv68,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01jdpyv68,external_ids,"{0: {'all': {insert: [(1, '501100021210')]}}}"
https://ror.org/041m6k425,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/041m6k425,external_ids,"{insert: [(0, {'all': ['501100022668', '501100022669'], 'preferred': None, 'type': 'fundref'})]}"
https://ror.org/0310smc09,admin,"{'last_modified': {'date': ['2025-04-28', '2025-05-01']}}"
https://ror.org/0310smc09,external_ids,"{insert: [(0, {'all': ['100020983'], 'preferred': '100020983', 'type': 'fundref'})]}"
https://ror.org/0461q1s51,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/0461q1s51,external_ids,"{insert: [(0, {'all': ['501100016141'], 'preferred': '501100016141', 'type': 'fundref'})]}"
https://ror.org/05n8tts92,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05n8tts92,external_ids,"{0: {'all': {insert: [(1, '501100013780'), (2, '501100022176')]}}}"
https://ror.org/02hpadn98,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02hpadn98,external_ids,"{0: {'all': {insert: [(1, '501100014067')]}}}"
https://ror.org/03qxff017,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03qxff017,external_ids,"{0: {'all': {insert: [(4, '501100011085'), (5, '501100012293'), (6, '501100022658')]}}}"
https://ror.org/04kqxbr46,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04kqxbr46,external_ids,"{0: {'all': {insert: [(1, '100014840')]}, 'preferred': ['100014841', '100014840']}}"
https://ror.org/037b5pv06,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/037b5pv06,external_ids,"{0: {'all': {insert: [(1, '501100009615')]}}}"
https://ror.org/05p1j8758,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05p1j8758,external_ids,"{0: {'all': {insert: [(4, '100013658'), (5, '100015475'), (6, '100015476')]}}}"
https://ror.org/04h3h5b09,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04h3h5b09,external_ids,"{insert: [(0, {'all': ['100017592'], 'preferred': '100017592', 'type': 'fundref'})]}"
https://ror.org/00v97ad02,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00v97ad02,external_ids,"{0: {'all': {insert: [(1, '100013825')]}}}"
https://ror.org/01kj2bm70,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01kj2bm70,external_ids,"{0: {'all': {insert: [(2, '501100018837'), (3, '501100020852')]}}}"
https://ror.org/01qepzr42,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01qepzr42,external_ids,"{0: {'all': {insert: [(1, '100013244')]}}}"
https://ror.org/03b94tp07,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03b94tp07,external_ids,"{0: {'all': {insert: [(2, '501100020193')]}}}"
https://ror.org/013cf5k59,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/013cf5k59,external_ids,"{0: {'all': {insert: [(1, '501100015692')]}, 'preferred': [None, '501100015692']}}"
https://ror.org/04a0aep16,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04a0aep16,external_ids,"{insert: [(0, {'all': ['501100021697'], 'preferred': '501100021697', 'type': 'fundref'})]}"
https://ror.org/047s2c258,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/047s2c258,external_ids,"{0: {'all': {insert: [(7, '100016817')]}}}"
https://ror.org/01kg8sb98,admin,"{'last_modified': {'date': ['2025-02-26', '2025-05-01']}}"
https://ror.org/01kg8sb98,external_ids,"{0: {'all': {insert: [(1, '100017781'), (2, '100017875'), (3, '100018419'), (4, '100021679')]}}}"
https://ror.org/05k0wa595,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05k0wa595,external_ids,"[[], [{'all': ['501100020417'], 'preferred': '501100020417', 'type': 'fundref'}]]"
https://ror.org/04wyyg856,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04wyyg856,external_ids,"{0: {'all': {insert: [(1, '501100008930')]}}}"
https://ror.org/00h9jrb69,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00h9jrb69,external_ids,"{0: {'all': {insert: [(2, '501100010549')]}}}"
https://ror.org/02dayf324,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02dayf324,external_ids,"{0: {'all': {insert: [(1, '100012837')]}}}"
https://ror.org/02n9z0v62,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02n9z0v62,external_ids,"{0: {'all': {insert: [(1, '501100009374')]}}}"
https://ror.org/0497crr92,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/0497crr92,external_ids,"{0: {'all': {insert: [(1, '100011067')]}}}"
https://ror.org/00rk2pe57,admin,"{'last_modified': {'date': ['2025-02-26', '2025-05-01']}}"
https://ror.org/00rk2pe57,external_ids,"{0: {'all': {insert: [(2, '100014036')]}}}"
https://ror.org/02g2x7380,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02g2x7380,external_ids,"{0: {'all': {insert: [(2, '100020581')]}, 'preferred': [None, '100020581']}}"
https://ror.org/05xjn4769,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05xjn4769,external_ids,"{insert: [(0, {'all': ['501100010383'], 'preferred': '501100010383', 'type': 'fundref'})]}"
https://ror.org/04vc81p87,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04vc81p87,external_ids,"{insert: [(0, {'all': ['100021014'], 'preferred': None, 'type': 'fundref'})]}"
https://ror.org/00n1dhm50,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00n1dhm50,external_ids,"{insert: [(0, {'all': ['501100011687'], 'preferred': '501100011687', 'type': 'fundref'})]}"
https://ror.org/031m0fr54,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/031m0fr54,external_ids,"{insert: [(0, {'all': ['100022759'], 'preferred': '100022759', 'type': 'fundref'})]}"
https://ror.org/001tmjg57,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/001tmjg57,external_ids,"{0: {'all': {insert: [(3, '100016148'), (4, '100019286'), (5, '100019288'), (6, '100019289'), (7, '100020363')]}}}"
https://ror.org/05vg07g77,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05vg07g77,external_ids,"{insert: [(0, {'all': ['100021008'], 'preferred': '100021008', 'type': 'fundref'})]}"
https://ror.org/03svwq685,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03svwq685,external_ids,"{0: {'all': {insert: [(1, '100019237')]}}}"
https://ror.org/05a0ya142,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05a0ya142,external_ids,"{0: {'all': {insert: [(1, '100013830')]}}}"
https://ror.org/02gkb4040,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02gkb4040,external_ids,"{0: {'all': {insert: [(1, '100016557')]}}}"
https://ror.org/0155zta11,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/0155zta11,external_ids,"{0: {'all': {insert: [(1, '100012657'), (2, '100012852'), (3, '100013643'), (4, '100017831'), (5, '100018583')]}}}"
https://ror.org/04h9pn542,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04h9pn542,external_ids,"{0: {'all': {insert: [(1, '501100020055')]}}}"
https://ror.org/01jaj8n65,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01jaj8n65,external_ids,"{0: {'all': {insert: [(1, '501100010547')]}}}"
https://ror.org/013x70191,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/013x70191,external_ids,"{insert: [(0, {'all': ['100019751'], 'preferred': '100019751', 'type': 'fundref'})]}"
https://ror.org/04teye511,admin,"{'last_modified': {'date': ['2025-04-03', '2025-05-01']}}"
https://ror.org/04teye511,external_ids,"{0: {'all': {insert: [(1, '501100014581'), (2, '501100016011')]}}}"
https://ror.org/04xdyc983,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04xdyc983,external_ids,"{insert: [(0, {'all': ['501100014432'], 'preferred': '501100014432', 'type': 'fundref'})]}"
https://ror.org/04xr5we72,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04xr5we72,external_ids,"{insert: [(0, {'all': ['100020469'], 'preferred': '100020469', 'type': 'fundref'})]}"
https://ror.org/01j4v3x97,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01j4v3x97,external_ids,"{insert: [(0, {'all': ['100021136'], 'preferred': '100021136', 'type': 'fundref'})]}"
https://ror.org/01f5ytq51,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01f5ytq51,external_ids,"{0: {'all': {insert: [(9, '100012798'), (10, '100013673'), (11, '100013674'), (12, '100013696'), (13, '100013709'), (14, '100014539'), (15, '100015084'), (16, '100015297'), (17, '100015821'), (18, '100019877'), (19, '100020671'), (20, '100020949')]}}}"
https://ror.org/02xznz413,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02xznz413,external_ids,"{0: {'all': {insert: [(9, '100017274')]}}}"
https://ror.org/0468tgh79,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/0468tgh79,external_ids,"{insert: [(0, {'all': ['501100024095'], 'preferred': '501100024095', 'type': 'fundref'})]}"
https://ror.org/0130frc33,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/0130frc33,external_ids,"{0: {'all': {insert: [(11, '100011485'), (12, '100013056'), (13, '100013506'), (14, '100015505'), (15, '100015514'), (16, '100017079')]}}}"
https://ror.org/0014fb593,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/0014fb593,external_ids,"{insert: [(0, {'all': ['501100010746'], 'preferred': '501100010746', 'type': 'fundref'})]}"
https://ror.org/04f9hsx44,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04f9hsx44,external_ids,"{0: {'all': {insert: [(1, '501100008944')]}}}"
https://ror.org/02b5m3n83,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02b5m3n83,external_ids,"{insert: [(0, {'all': ['501100014409'], 'preferred': '501100014409', 'type': 'fundref'})]}"
https://ror.org/00f7hpc57,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00f7hpc57,external_ids,"{0: {'all': {insert: [(2, '501100007947'), (3, '501100009508')]}}}"
https://ror.org/02ymzm013,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02ymzm013,external_ids,"{0: {'all': {insert: [(2, '100013869')]}}}"
https://ror.org/0587ef340,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/0587ef340,external_ids,"{0: {'all': {insert: [(1, '100015352')]}}}"
https://ror.org/03gds6c39,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03gds6c39,external_ids,"{0: {'all': {insert: [(2, '100015366')]}}}"
https://ror.org/04kfn4587,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04kfn4587,external_ids,"{0: {'all': {insert: [(1, '100012421')]}}}"
https://ror.org/051axzw70,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/051axzw70,external_ids,"{0: {'all': {insert: [(1, '501100013499')]}, 'preferred': [None, '501100013499']}}"
https://ror.org/01kh0x418,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01kh0x418,external_ids,"{0: {'all': {insert: [(1, '501100012339')]}, 'preferred': ['501100012323', '501100012339']}}"
https://ror.org/040wg7k59,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/040wg7k59,external_ids,"{0: {'all': {insert: [(2, '501100022277')]}}}"
https://ror.org/01vfw8847,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01vfw8847,external_ids,"{insert: [(0, {'all': ['501100023737'], 'preferred': '501100023737', 'type': 'fundref'})]}"
https://ror.org/01nc8zs04,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01nc8zs04,external_ids,"{insert: [(0, {'all': ['501100022334'], 'preferred': '501100022334', 'type': 'fundref'})]}"
https://ror.org/029s7f567,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/029s7f567,external_ids,"{0: {'all': {insert: [(1, '501100011090')]}, 'preferred': ['100014435', '501100011090']}}"
https://ror.org/03f0f6041,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03f0f6041,external_ids,"{0: {'all': {insert: [(2, '501100019890')]}}}"
https://ror.org/05m5b8x20,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05m5b8x20,external_ids,"{0: {'all': {insert: [(1, '100013041')]}}}"
https://ror.org/01ht74751,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01ht74751,external_ids,"{insert: [(0, {'all': ['100020984'], 'preferred': '100020984', 'type': 'fundref'})]}"
https://ror.org/01ht74751,locations,"{0: {'geonames_details': {'lat': [-29.90453, -29.90591], 'lng': [-71.24894, -71.25014]}}}"
https://ror.org/04w7zn912,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04w7zn912,external_ids,"{insert: [(0, {'all': ['100019408'], 'preferred': '100019408', 'type': 'fundref'})]}"
https://ror.org/00m2s0z68,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00m2s0z68,external_ids,"{0: {'all': {insert: [(1, '100013714')]}}}"
https://ror.org/03c6kd554,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03c6kd554,external_ids,"{0: {'all': {insert: [(1, '501100011969')]}}}"
https://ror.org/00excyz84,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00excyz84,external_ids,"{insert: [(0, {'all': ['100019755'], 'preferred': '100019755', 'type': 'fundref'})]}"
https://ror.org/0566a8c54,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/0566a8c54,external_ids,"{insert: [(0, {'all': ['100011070', '100013234'], 'preferred': None, 'type': 'fundref'})]}"
https://ror.org/0316ej306,admin,"{'last_modified': {'date': ['2025-03-26', '2025-05-01']}}"
https://ror.org/0316ej306,external_ids,"{0: {'all': {insert: [(3, '501100016043'), (4, '501100020260'), (5, '501100020296'), (6, '501100021552')]}}}"
https://ror.org/0488w4k89,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/0488w4k89,external_ids,"{insert: [(0, {'all': ['501100023409'], 'preferred': None, 'type': 'fundref'})]}"
https://ror.org/013fn6665,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/013fn6665,external_ids,"{insert: [(0, {'all': ['501100015611'], 'preferred': '501100015611', 'type': 'fundref'})]}"
https://ror.org/04gq6mn61,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04gq6mn61,external_ids,"{insert: [(0, {'all': ['501100015274'], 'preferred': '501100015274', 'type': 'fundref'})]}"
https://ror.org/05hs6h993,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05hs6h993,external_ids,"{0: {'all': {insert: [(12, '100015891')]}}}"
https://ror.org/017mdc710,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/017mdc710,external_ids,"{insert: [(0, {'all': ['100021106'], 'preferred': '100021106', 'type': 'fundref'})]}"
https://ror.org/04g6bbq64,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04g6bbq64,external_ids,"{0: {'all': {insert: [(1, '100016906'), (2, '501100013959')]}}}"
https://ror.org/01an3r305,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01an3r305,external_ids,"{0: {'all': {insert: [(7, '100011358'), (8, '100015822')]}}}"
https://ror.org/04vyex278,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04vyex278,external_ids,"{0: {'all': {insert: [(1, '501100015270')]}, 'preferred': [None, '501100015270']}}"
https://ror.org/00q32j219,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00q32j219,external_ids,"{0: {'all': {insert: [(1, '100020968')]}, 'preferred': [None, '100020968']}}"
https://ror.org/01zk3ma76,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01zk3ma76,external_ids,"{insert: [(0, {'all': ['501100007735'], 'preferred': '501100007735', 'type': 'fundref'})]}"
https://ror.org/01zk3ma76,locations,"{0: {'geonames_details': {'country_subdivision_name': ['Berlin', 'State of Berlin']}}}"
https://ror.org/03msb7010,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03msb7010,external_ids,"{insert: [(0, {'all': ['100020432', '100022519'], 'preferred': None, 'type': 'fundref'})]}"
https://ror.org/03myd1n81,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03myd1n81,external_ids,"{insert: [(0, {'all': ['100022865'], 'preferred': '100022865', 'type': 'fundref'})]}"
https://ror.org/01070mq45,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01070mq45,external_ids,"{0: {'all': {insert: [(3, '100011415')]}}}"
https://ror.org/0293rh119,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/0293rh119,external_ids,"{0: {'all': {insert: [(1, '100014080')]}}}"
https://ror.org/02vfrsg15,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02vfrsg15,external_ids,"{insert: [(0, {'all': ['501100008989'], 'preferred': '501100008989', 'type': 'fundref'})]}"
https://ror.org/05wma2347,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05wma2347,external_ids,"{insert: [(0, {'all': ['100018872'], 'preferred': '100018872', 'type': 'fundref'})]}"
https://ror.org/010gf7388,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/010gf7388,external_ids,"{0: {'all': {insert: [(8, '100012347'), (9, '501100021252')]}}}"
https://ror.org/01e3m7079,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01e3m7079,external_ids,"{0: {'all': {insert: [(5, '100014452')]}}}"
https://ror.org/04hmn8g73,admin,"{'last_modified': {'date': ['2025-04-28', '2025-05-01']}}"
https://ror.org/04hmn8g73,external_ids,"{0: {'all': {insert: [(5, '100015739')]}, 'preferred': ['100004326', '100015739']}}"
https://ror.org/01y34t753,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01y34t753,external_ids,"{insert: [(0, {'all': ['501100010456'], 'preferred': '501100010456', 'type': 'fundref'})]}"
https://ror.org/04khwmr87,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
